SalesOrderNumber;DueDate;ShipDate;OnlineOrderFlag;CustomerID;SalesPersonID;SubTotal;TaxAmt;Freight;TotalDue
SO43874;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29569;277;419,4589;40,2681;12,5838;472,3108
SO43875;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29624;279;121761,9396;11871,5033;3709,8448;137343,2877
SO43876;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;30091;275;7135,2649;686,9474;214,6711;8036,8834
SO43877;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29925;280;20628,5745;1977,1163;617,8489;23223,5397
SO43878;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29664;275;4079,988;391,6788;122,3996;4594,0664
SO43879;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29510;282;21718,7639;2087,8858;652,4643;24459,114
SO43880;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29789;278;15479,55;1488,4458;465,1393;17433,1351
SO43881;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;30111;277;38816,8056;3725,7234;1164,2885;43706,8175
SO43882;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29558;282;2024,994;194,3994;60,7498;2280,1432
SO43883;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29724;275;18320,6894;1763,0175;550,943;20634,6499
SO43884;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29861;277;115696,3313;11215,3536;3504,798;130416,4829
SO43885;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29757;276;68,4;5,928;1,8525;76,1805
SO43886;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29698;282;17358,0101;1664,9942;520,3107;19543,315
SO43887;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29493;279;419,4589;40,2681;12,5838;472,3108
SO43888;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29794;282;14432,8174;1388,4649;433,8953;16255,1776
SO43889;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29830;278;2082,6748;199,3984;62,312;2344,3852
SO43890;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29515;278;75191,9599;7234,307;2260,7209;84686,9878
SO43891;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29807;282;32569,104;3126,3148;976,9734;36672,3922
SO43892;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29716;281;16544,5461;1587,1682;495,9901;18627,7044
SO43893;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29905;282;419,4589;40,2681;12,5838;472,3108
SO43894;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;30004;280;32492,604;3118,7048;974,5952;36585,904
SO43895;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29742;280;32459,9278;3121,4886;975,4652;36556,8816
SO43896;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29866;277;4345,8268;416,1227;130,0383;4891,9878
SO43897;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29522;276;51235,0091;4912,9311;1535,291;57683,2312
SO43898;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29705;278;50948,9161;4908,5808;1533,9315;57391,4284
SO43899;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29906;277;11942,5965;1147,8551;358,7047;13449,1563
SO43900;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29880;279;34628,298;3323,6782;1038,6494;38990,6256
SO43901;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29901;276;22717,5954;2177,0702;680,3344;25575
SO43902;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29507;279;52803,4477;5091,7865;1591,1833;59486,4175
SO43903;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29968;279;20,1865;1,6149;0,5047;22,3061
SO43904;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;30095;277;11361,2706;1093,5814;341,7442;12796,5962
SO43905;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29846;279;9880,2666;950,9438;297,1699;11128,3803
SO43906;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29523;277;32971,323;3162,1366;988,1677;37121,6273
SO43907;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29791;275;14660,3024;1407,7759;439,93;16508,0083
SO43908;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29731;275;2561,5408;246,3213;76,9754;2884,8375
SO43909;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29787;283;25493,3215;2461,1244;769,1014;28723,5473
SO43910;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29963;279;19411,9336;1867,3968;583,5615;21862,8919
SO43911;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29617;280;19734,8665;1896,6545;592,7045;22224,2255
SO43912;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29853;276;13078,2699;1258,9537;393,423;14730,6466
SO43913;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29774;277;36724,0974;3522,2975;1100,718;41347,1129
SO43914;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29521;281;8152,776;782,4537;244,5168;9179,7465
SO43915;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29688;275;4049,988;388,7988;121,4996;4560,2864
SO43916;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29511;276;39450,7884;3788,8057;1184,0018;44423,5959
SO43917;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;0;29885;283;21356,1593;2050,8186;640,8808;24047,8587
SO43918;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;1;22041;NULL;3578,27;286,2616;89,4568;3953,9884
SO43919;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;1;12124;NULL;3578,27;286,2616;89,4568;3953,9884
SO43920;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;1;28066;NULL;3578,27;286,2616;89,4568;3953,9884
SO43921;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;1;16743;NULL;3578,27;286,2616;89,4568;3953,9884
SO43922;2011-07-13 00:00:00.000;2011-07-08 00:00:00.000;1;13546;NULL;3578,27;286,2616;89,4568;3953,9884
SO43923;2011-07-14 00:00:00.000;2011-07-09 00:00:00.000;1;28018;NULL;3578,27;286,2616;89,4568;3953,9884
SO43924;2011-07-14 00:00:00.000;2011-07-09 00:00:00.000;1;12132;NULL;3578,27;286,2616;89,4568;3953,9884
SO43925;2011-07-14 00:00:00.000;2011-07-09 00:00:00.000;1;16661;NULL;3578,27;286,2616;89,4568;3953,9884
SO43926;2011-07-15 00:00:00.000;2011-07-10 00:00:00.000;1;11055;NULL;3374,99;269,9992;84,3748;3729,364
SO43927;2011-07-15 00:00:00.000;2011-07-10 00:00:00.000;1;16662;NULL;3578,27;286,2616;89,4568;3953,9884
SO43928;2011-07-15 00:00:00.000;2011-07-10 00:00:00.000;1;16740;NULL;3578,27;286,2616;89,4568;3953,9884
SO43929;2011-07-15 00:00:00.000;2011-07-10 00:00:00.000;1;25270;NULL;699,0982;55,9279;17,4775;772,5036
SO43930;2011-07-16 00:00:00.000;2011-07-11 00:00:00.000;1;28038;NULL;3578,27;286,2616;89,4568;3953,9884
SO43931;2011-07-16 00:00:00.000;2011-07-11 00:00:00.000;1;13548;NULL;3578,27;286,2616;89,4568;3953,9884
SO43932;2011-07-16 00:00:00.000;2011-07-11 00:00:00.000;1;16741;NULL;3578,27;286,2616;89,4568;3953,9884
SO43933;2011-07-16 00:00:00.000;2011-07-11 00:00:00.000;1;11031;NULL;3399,99;271,9992;84,9998;3756,989
SO43934;2011-07-16 00:00:00.000;2011-07-11 00:00:00.000;1;11034;NULL;3399,99;271,9992;84,9998;3756,989
SO43935;2011-07-17 00:00:00.000;2011-07-12 00:00:00.000;1;20048;NULL;699,0982;55,9279;17,4775;772,5036
SO43936;2011-07-17 00:00:00.000;2011-07-12 00:00:00.000;1;28065;NULL;3578,27;286,2616;89,4568;3953,9884
SO43937;2011-07-17 00:00:00.000;2011-07-12 00:00:00.000;1;17047;NULL;3578,27;286,2616;89,4568;3953,9884
SO43938;2011-07-17 00:00:00.000;2011-07-12 00:00:00.000;1;16686;NULL;3578,27;286,2616;89,4568;3953,9884
SO43939;2011-07-17 00:00:00.000;2011-07-12 00:00:00.000;1;16659;NULL;3578,27;286,2616;89,4568;3953,9884
SO43940;2011-07-17 00:00:00.000;2011-07-12 00:00:00.000;1;25294;NULL;699,0982;55,9279;17,4775;772,5036
SO43941;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;13600;NULL;3578,27;286,2616;89,4568;3953,9884
SO43942;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;17051;NULL;3578,27;286,2616;89,4568;3953,9884
SO43943;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;14565;NULL;699,0982;55,9279;17,4775;772,5036
SO43944;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;11054;NULL;3399,99;271,9992;84,9998;3756,989
SO43945;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;16675;NULL;3578,27;286,2616;89,4568;3953,9884
SO43946;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;16687;NULL;3578,27;286,2616;89,4568;3953,9884
SO43947;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;16712;NULL;3578,27;286,2616;89,4568;3953,9884
SO43948;2011-07-18 00:00:00.000;2011-07-13 00:00:00.000;1;11047;NULL;3399,99;271,9992;84,9998;3756,989
SO43949;2011-07-19 00:00:00.000;2011-07-14 00:00:00.000;1;27726;NULL;3578,27;286,2616;89,4568;3953,9884
SO43950;2011-07-19 00:00:00.000;2011-07-14 00:00:00.000;1;28014;NULL;3578,27;286,2616;89,4568;3953,9884
SO43951;2011-07-19 00:00:00.000;2011-07-14 00:00:00.000;1;16696;NULL;3578,27;286,2616;89,4568;3953,9884
SO43952;2011-07-19 00:00:00.000;2011-07-14 00:00:00.000;1;16639;NULL;3578,27;286,2616;89,4568;3953,9884
SO43953;2011-07-20 00:00:00.000;2011-07-15 00:00:00.000;1;20049;NULL;699,0982;55,9279;17,4775;772,5036
SO43954;2011-07-20 00:00:00.000;2011-07-15 00:00:00.000;1;13602;NULL;3578,27;286,2616;89,4568;3953,9884
SO43955;2011-07-20 00:00:00.000;2011-07-15 00:00:00.000;1;13661;NULL;3578,27;286,2616;89,4568;3953,9884
SO43956;2011-07-20 00:00:00.000;2011-07-15 00:00:00.000;1;11030;NULL;3399,99;271,9992;84,9998;3756,989
SO43957;2011-07-21 00:00:00.000;2011-07-16 00:00:00.000;1;28068;NULL;3578,27;286,2616;89,4568;3953,9884
SO43958;2011-07-21 00:00:00.000;2011-07-16 00:00:00.000;1;16658;NULL;3578,27;286,2616;89,4568;3953,9884
SO43959;2011-07-21 00:00:00.000;2011-07-16 00:00:00.000;1;11035;NULL;3374,99;269,9992;84,3748;3729,364
SO43960;2011-07-21 00:00:00.000;2011-07-16 00:00:00.000;1;11046;NULL;3374,99;269,9992;84,3748;3729,364
SO43961;2011-07-22 00:00:00.000;2011-07-17 00:00:00.000;1;28031;NULL;3578,27;286,2616;89,4568;3953,9884
SO43962;2011-07-22 00:00:00.000;2011-07-17 00:00:00.000;1;28076;NULL;3578,27;286,2616;89,4568;3953,9884
SO43963;2011-07-22 00:00:00.000;2011-07-17 00:00:00.000;1;16685;NULL;3578,27;286,2616;89,4568;3953,9884
SO43964;2011-07-22 00:00:00.000;2011-07-17 00:00:00.000;1;16745;NULL;3578,27;286,2616;89,4568;3953,9884
SO43965;2011-07-22 00:00:00.000;2011-07-17 00:00:00.000;1;11038;NULL;3374,99;269,9992;84,3748;3729,364
SO43966;2011-07-22 00:00:00.000;2011-07-17 00:00:00.000;1;11039;NULL;3399,99;271,9992;84,9998;3756,989
SO43967;2011-07-23 00:00:00.000;2011-07-18 00:00:00.000;1;28040;NULL;3578,27;286,2616;89,4568;3953,9884
SO43968;2011-07-23 00:00:00.000;2011-07-18 00:00:00.000;1;28067;NULL;3578,27;286,2616;89,4568;3953,9884
SO43969;2011-07-23 00:00:00.000;2011-07-18 00:00:00.000;1;28071;NULL;3578,27;286,2616;89,4568;3953,9884
SO43970;2011-07-23 00:00:00.000;2011-07-18 00:00:00.000;1;16684;NULL;3578,27;286,2616;89,4568;3953,9884
SO43971;2011-07-23 00:00:00.000;2011-07-18 00:00:00.000;1;16657;NULL;3578,27;286,2616;89,4568;3953,9884
SO43972;2011-07-24 00:00:00.000;2011-07-19 00:00:00.000;1;21939;NULL;3578,27;286,2616;89,4568;3953,9884
SO43973;2011-07-24 00:00:00.000;2011-07-19 00:00:00.000;1;28039;NULL;3578,27;286,2616;89,4568;3953,9884
SO43974;2011-07-24 00:00:00.000;2011-07-19 00:00:00.000;1;13687;NULL;3578,27;286,2616;89,4568;3953,9884
SO43975;2011-07-24 00:00:00.000;2011-07-19 00:00:00.000;1;13540;NULL;3578,27;286,2616;89,4568;3953,9884
SO43976;2011-07-24 00:00:00.000;2011-07-19 00:00:00.000;1;28063;NULL;3578,27;286,2616;89,4568;3953,9884
SO43977;2011-07-24 00:00:00.000;2011-07-19 00:00:00.000;1;16703;NULL;3578,27;286,2616;89,4568;3953,9884
SO43978;2011-07-25 00:00:00.000;2011-07-20 00:00:00.000;1;28030;NULL;3578,27;286,2616;89,4568;3953,9884
SO43979;2011-07-25 00:00:00.000;2011-07-20 00:00:00.000;1;14576;NULL;699,0982;55,9279;17,4775;772,5036
SO43980;2011-07-25 00:00:00.000;2011-07-20 00:00:00.000;1;11048;NULL;3374,99;269,9992;84,3748;3729,364
SO43981;2011-07-25 00:00:00.000;2011-07-20 00:00:00.000;1;16664;NULL;3578,27;286,2616;89,4568;3953,9884
SO43982;2011-07-25 00:00:00.000;2011-07-20 00:00:00.000;1;25271;NULL;699,0982;55,9279;17,4775;772,5036
SO43983;2011-07-26 00:00:00.000;2011-07-21 00:00:00.000;1;28017;NULL;3578,27;286,2616;89,4568;3953,9884
SO43984;2011-07-26 00:00:00.000;2011-07-21 00:00:00.000;1;13545;NULL;3578,27;286,2616;89,4568;3953,9884
SO43985;2011-07-26 00:00:00.000;2011-07-21 00:00:00.000;1;13515;NULL;3578,27;286,2616;89,4568;3953,9884
SO43986;2011-07-26 00:00:00.000;2011-07-21 00:00:00.000;1;28070;NULL;3578,27;286,2616;89,4568;3953,9884
SO43987;2011-07-27 00:00:00.000;2011-07-22 00:00:00.000;1;28042;NULL;3578,27;286,2616;89,4568;3953,9884
SO43988;2011-07-27 00:00:00.000;2011-07-22 00:00:00.000;1;11244;NULL;3399,99;271,9992;84,9998;3756,989
SO43989;2011-07-27 00:00:00.000;2011-07-22 00:00:00.000;1;28083;NULL;3578,27;286,2616;89,4568;3953,9884
SO43990;2011-07-27 00:00:00.000;2011-07-22 00:00:00.000;1;25872;NULL;3399,99;271,9992;84,9998;3756,989
SO43991;2011-07-27 00:00:00.000;2011-07-22 00:00:00.000;1;16660;NULL;3578,27;286,2616;89,4568;3953,9884
SO43992;2011-07-27 00:00:00.000;2011-07-22 00:00:00.000;1;16638;NULL;3578,27;286,2616;89,4568;3953,9884
SO43993;2011-07-29 00:00:00.000;2011-07-24 00:00:00.000;1;16929;NULL;3578,27;286,2616;89,4568;3953,9884
SO43994;2011-07-30 00:00:00.000;2011-07-25 00:00:00.000;1;27681;NULL;3578,27;286,2616;89,4568;3953,9884
SO43995;2011-07-30 00:00:00.000;2011-07-25 00:00:00.000;1;21813;NULL;3578,27;286,2616;89,4568;3953,9884
SO43996;2011-07-30 00:00:00.000;2011-07-25 00:00:00.000;1;27920;NULL;3578,27;286,2616;89,4568;3953,9884
SO43997;2011-07-30 00:00:00.000;2011-07-25 00:00:00.000;1;28022;NULL;3578,27;286,2616;89,4568;3953,9884
SO43998;2011-07-30 00:00:00.000;2011-07-25 00:00:00.000;1;11033;NULL;3374,99;269,9992;84,3748;3729,364
SO43999;2011-07-30 00:00:00.000;2011-07-25 00:00:00.000;1;28047;NULL;3578,27;286,2616;89,4568;3953,9884
SO44000;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;27918;NULL;3578,27;286,2616;89,4568;3953,9884
SO44001;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;28044;NULL;3578,27;286,2616;89,4568;3953,9884
SO44002;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;14572;NULL;699,0982;55,9279;17,4775;772,5036
SO44003;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;19325;NULL;699,0982;55,9279;17,4775;772,5036
SO44004;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;28061;NULL;3578,27;286,2616;89,4568;3953,9884
SO44005;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;26629;NULL;699,0982;55,9279;17,4775;772,5036
SO44006;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;16744;NULL;3578,27;286,2616;89,4568;3953,9884
SO44007;2011-07-31 00:00:00.000;2011-07-26 00:00:00.000;1;25555;NULL;699,0982;55,9279;17,4775;772,5036
SO44008;2011-08-01 00:00:00.000;2011-07-27 00:00:00.000;1;27678;NULL;3578,27;286,2616;89,4568;3953,9884
SO44009;2011-08-01 00:00:00.000;2011-07-27 00:00:00.000;1;27759;NULL;3578,27;286,2616;89,4568;3953,9884
SO44010;2011-08-01 00:00:00.000;2011-07-27 00:00:00.000;1;13680;NULL;3578,27;286,2616;89,4568;3953,9884
SO44011;2011-08-01 00:00:00.000;2011-07-27 00:00:00.000;1;13514;NULL;3578,27;286,2616;89,4568;3953,9884
SO44012;2011-08-01 00:00:00.000;2011-07-27 00:00:00.000;1;11052;NULL;3374,99;269,9992;84,3748;3729,364
SO44013;2011-08-01 00:00:00.000;2011-07-27 00:00:00.000;1;16928;NULL;3578,27;286,2616;89,4568;3953,9884
SO44014;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;27917;NULL;3578,27;286,2616;89,4568;3953,9884
SO44015;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;13693;NULL;3578,27;286,2616;89,4568;3953,9884
SO44016;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;11247;NULL;3374,99;269,9992;84,3748;3729,364
SO44017;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;28078;NULL;3578,27;286,2616;89,4568;3953,9884
SO44018;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;25876;NULL;3374,99;269,9992;84,3748;3729,364
SO44019;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;16701;NULL;3578,27;286,2616;89,4568;3953,9884
SO44020;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;16931;NULL;3578,27;286,2616;89,4568;3953,9884
SO44021;2011-08-02 00:00:00.000;2011-07-28 00:00:00.000;1;11032;NULL;3374,99;269,9992;84,3748;3729,364
SO44022;2011-08-03 00:00:00.000;2011-07-29 00:00:00.000;1;22008;NULL;3578,27;286,2616;89,4568;3953,9884
SO44023;2011-08-03 00:00:00.000;2011-07-29 00:00:00.000;1;19830;NULL;3374,99;269,9992;84,3748;3729,364
SO44024;2011-08-03 00:00:00.000;2011-07-29 00:00:00.000;1;16663;NULL;3578,27;286,2616;89,4568;3953,9884
SO44025;2011-08-03 00:00:00.000;2011-07-29 00:00:00.000;1;16708;NULL;3578,27;286,2616;89,4568;3953,9884
SO44026;2011-08-03 00:00:00.000;2011-07-29 00:00:00.000;1;17045;NULL;3578,27;286,2616;89,4568;3953,9884
SO44027;2011-08-04 00:00:00.000;2011-07-30 00:00:00.000;1;21921;NULL;3578,27;286,2616;89,4568;3953,9884
SO44028;2011-08-04 00:00:00.000;2011-07-30 00:00:00.000;1;17048;NULL;3578,27;286,2616;89,4568;3953,9884
SO44029;2011-08-04 00:00:00.000;2011-07-30 00:00:00.000;1;11050;NULL;3374,99;269,9992;84,3748;3729,364
SO44030;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;12131;NULL;3578,27;286,2616;89,4568;3953,9884
SO44031;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;13689;NULL;3578,27;286,2616;89,4568;3953,9884
SO44032;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;11243;NULL;3399,99;271,9992;84,9998;3756,989
SO44033;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;16693;NULL;3578,27;286,2616;89,4568;3953,9884
SO44034;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;16702;NULL;3578,27;286,2616;89,4568;3953,9884
SO44035;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;16707;NULL;3578,27;286,2616;89,4568;3953,9884
SO44036;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;17046;NULL;3578,27;286,2616;89,4568;3953,9884
SO44037;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;25272;NULL;699,0982;55,9279;17,4775;772,5036
SO44038;2011-08-05 00:00:00.000;2011-07-31 00:00:00.000;1;25868;NULL;3399,99;271,9992;84,9998;3756,989
SO44039;2011-08-06 00:00:00.000;2011-08-01 00:00:00.000;1;17971;NULL;699,0982;55,9279;17,4775;772,5036
SO44040;2011-08-06 00:00:00.000;2011-08-01 00:00:00.000;1;11057;NULL;3374,99;269,9992;84,3748;3729,364
SO44041;2011-08-06 00:00:00.000;2011-08-01 00:00:00.000;1;16742;NULL;3578,27;286,2616;89,4568;3953,9884
SO44042;2011-08-07 00:00:00.000;2011-08-02 00:00:00.000;1;13678;NULL;3578,27;286,2616;89,4568;3953,9884
SO44043;2011-08-07 00:00:00.000;2011-08-02 00:00:00.000;1;13679;NULL;3578,27;286,2616;89,4568;3953,9884
SO44044;2011-08-07 00:00:00.000;2011-08-02 00:00:00.000;1;13690;NULL;3578,27;286,2616;89,4568;3953,9884
SO44045;2011-08-07 00:00:00.000;2011-08-02 00:00:00.000;1;28394;NULL;3399,99;271,9992;84,9998;3756,989
SO44046;2011-08-07 00:00:00.000;2011-08-02 00:00:00.000;1;28064;NULL;3578,27;286,2616;89,4568;3953,9884
SO44047;2011-08-07 00:00:00.000;2011-08-02 00:00:00.000;1;25878;NULL;3399,99;271,9992;84,9998;3756,989
SO44048;2011-08-07 00:00:00.000;2011-08-02 00:00:00.000;1;16713;NULL;3578,27;286,2616;89,4568;3953,9884
SO44049;2011-08-08 00:00:00.000;2011-08-03 00:00:00.000;1;13538;NULL;3578,27;286,2616;89,4568;3953,9884
SO44050;2011-08-08 00:00:00.000;2011-08-03 00:00:00.000;1;17050;NULL;3578,27;286,2616;89,4568;3953,9884
SO44051;2011-08-09 00:00:00.000;2011-08-04 00:00:00.000;1;13691;NULL;3578,27;286,2616;89,4568;3953,9884
SO44052;2011-08-09 00:00:00.000;2011-08-04 00:00:00.000;1;16637;NULL;3578,27;286,2616;89,4568;3953,9884
SO44053;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;19329;NULL;699,0982;55,9279;17,4775;772,5036
SO44054;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;13542;NULL;3578,27;286,2616;89,4568;3953,9884
SO44055;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;13543;NULL;3578,27;286,2616;89,4568;3953,9884
SO44056;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;13559;NULL;3578,27;286,2616;89,4568;3953,9884
SO44057;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;14577;NULL;699,0982;55,9279;17,4775;772,5036
SO44058;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;11056;NULL;3374,99;269,9992;84,3748;3729,364
SO44059;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;16688;NULL;3578,27;286,2616;89,4568;3953,9884
SO44060;2011-08-10 00:00:00.000;2011-08-05 00:00:00.000;1;25273;NULL;699,0982;55,9279;17,4775;772,5036
SO44061;2011-08-11 00:00:00.000;2011-08-06 00:00:00.000;1;27919;NULL;3578,27;286,2616;89,4568;3953,9884
SO44062;2011-08-11 00:00:00.000;2011-08-06 00:00:00.000;1;28041;NULL;3578,27;286,2616;89,4568;3953,9884
SO44063;2011-08-11 00:00:00.000;2011-08-06 00:00:00.000;1;11240;NULL;3399,99;271,9992;84,9998;3756,989
SO44064;2011-08-11 00:00:00.000;2011-08-06 00:00:00.000;1;22050;NULL;3578,27;286,2616;89,4568;3953,9884
SO44065;2011-08-11 00:00:00.000;2011-08-06 00:00:00.000;1;28062;NULL;3578,27;286,2616;89,4568;3953,9884
SO44066;2011-08-11 00:00:00.000;2011-08-06 00:00:00.000;1;25867;NULL;3399,99;271,9992;84,9998;3756,989
SO44067;2011-08-11 00:00:00.000;2011-08-06 00:00:00.000;1;17049;NULL;3578,27;286,2616;89,4568;3953,9884
SO44068;2011-08-12 00:00:00.000;2011-08-07 00:00:00.000;1;13541;NULL;3578,27;286,2616;89,4568;3953,9884
SO44069;2011-08-12 00:00:00.000;2011-08-07 00:00:00.000;1;28395;NULL;3374,99;269,9992;84,3748;3729,364
SO44070;2011-08-12 00:00:00.000;2011-08-07 00:00:00.000;1;19829;NULL;3374,99;269,9992;84,3748;3729,364
SO44071;2011-08-12 00:00:00.000;2011-08-07 00:00:00.000;1;16691;NULL;3578,27;286,2616;89,4568;3953,9884
SO44072;2011-08-12 00:00:00.000;2011-08-07 00:00:00.000;1;16656;NULL;3578,27;286,2616;89,4568;3953,9884
SO44073;2011-08-12 00:00:00.000;2011-08-07 00:00:00.000;1;11044;NULL;3374,99;269,9992;84,3748;3729,364
SO44074;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29592;275;844,1043;80,9856;25,308;950,3979
SO44075;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29632;283;26447,022;2538,7545;793,3608;29779,1373
SO44076;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;30003;277;4079,988;391,6788;122,3996;4594,0664
SO44077;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29714;282;6105,3293;584,8735;182,773;6872,9758
SO44078;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29622;283;28045,3358;2702,18;844,4313;31591,9471
SO44079;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29967;277;25706,4831;2467,5891;771,1216;28945,1938
SO44080;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29733;276;11,4;0,988;0,3088;12,6968
SO44081;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29950;282;37536,9632;3611,562;1128,6131;42277,1383
SO44082;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29803;274;2039,994;195,8394;61,1998;2297,0332
SO44083;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29969;278;1362,3067;130,1463;40,6707;1533,1237
SO44084;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29494;282;8129,976;780,4777;243,8993;9154,353
SO44085;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29639;282;20644,2343;1981,2698;619,1468;23244,6509
SO44086;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29722;282;73761,5266;7108,6377;2221,4493;83091,6136
SO44087;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29944;276;5007,72;482,6446;150,8264;5641,191
SO44088;2011-08-13 00:00:00.000;2011-08-08 00:00:00.000;0;29842;281;419,4589;40,2681;12,5838;472,3108
